"","C09-C","C09-R","C09-S","A33-C","A33-R","A33-S"
"STRAP",4251.79246157952,4948.27301203365,4597.38626193147,5599.40955281429,5039.06005434166,4887.36896030645
"TUBB4A",2689.81450279504,3221.7926177302,3719.07641582876,2108.59969885008,2970.00732932611,3076.45111496479
"ZMAT5",228.127928406676,234.80861451254,154.10835336526,204.179444288473,130.079686087475,160.70263741246
"ZNF253",878.758091566532,464.1565635713,893.397377201403,922.100716141489,904.446676420298,911.987467315713
"ZNF461",524.927018935769,610.684419914397,630.443263766973,703.807485381463,673.096899150627,642.810549649842
"GABRQ",101.260866180514,79.17964907981,58.1947628092591,65.8643368672492,55.8731537556941,61.2678805135005
"SPDYE3",16.2948520290483,50.0560999929834,43.1072317105623,54.5733076900065,71.587478249483,36.1580934178036
"EDC3",1368.76757044005,1606.34575432028,1606.82206201121,1950.52529036868,1717.22645996016,1566.85071477149
"FAM66C",199.029978354804,167.460407249253,232.779051237036,183.479224130194,261.905408229816,290.269138826257
"TANGO6",423.666152755255,369.505029039113,403.052616493757,454.46392438402,474.9218069234,440.927861400438
"NKAPD1",1645.78005493388,1709.18828703314,1765.24113854753,1855.49246146022,2056.83047263149,1830.00128353439
"PCYOX1",3123.95591756897,2764.00683052164,2976.55434961433,2480.26274260099,2669.68912788926,2758.05901459135
"UFSP2",939.281827674425,814.549263522184,750.065831763784,724.507705539742,741.192305290379,727.179434291383
"ZNF200",405.043464722057,367.684807221187,382.57668143124,430.000027833327,460.953518484476,430.883946562159
"GAPDHP39",4.65567200829951,9.10110908963334,10.7768079276406,3.76367639241424,1.74603605486544,6.02634890296726
"ACADSB",1122.01695400018,689.864068994207,893.397377201403,647.35233949525,754.28757570187,858.754718672835
"CYP27B1",16.2948520290483,22.7527727240833,30.1750621973936,34.8140066298317,34.9207210973088,30.1317445148363
"PTPN23-DT",54.7041460975192,86.4605363515167,36.6411469539779,51.7505503956958,42.7778833442033,32.1405274824921
"AATK",978.855039744971,1171.31273983581,841.668699148729,731.094139226466,831.986180143382,985.308045635148
"PARD3",991.658137767795,1208.62728710331,696.181792125581,1282.47273071515,907.938748530029,1337.84945645873
"PGA5",5.81959001037438,5.46066545378,3.23304237829217,5.64551458862136,13.0952704114908,10.0439148382788
"SH3PXD2A-AS1",0,6.37077636274334,6.46608475658434,15.9956246677605,6.11112619202904,8.03513187062302
"LINC01473",53.5402280954443,36.4044363585334,52.8063588454388,47.045954905178,83.8097306335411,61.2678805135005
"GFRA1",428.321824763555,729.908948988594,270.497878983778,209.824958877094,279.36576877847,552.415316105333
"BTBD9-AS1",4.65567200829951,17.2921072703033,0,2.82275729431068,1.74603605486544,3.01317445148363
"TBC1D3",2.32783600414975,11.8314418165233,18.320573476989,27.2866538450033,16.5873425212217,15.0658722574182
"IGFLR1",9.31134401659901,6.37077636274334,2.15536158552811,15.054705569657,11.3492343566254,8.03513187062302
"CNNM3",1012.60866180514,824.56048352078,922.494758606033,1077.35236732858,1024.92316420601,1030.5056624074
"DDN-AS1",22.1144420394227,10.92133090756,14.0098503059327,21.6411392563819,27.0635588504143,23.1010041280412
"LINC01725",3.49175400622463,3.64044363585334,2.15536158552811,8.46827188293204,3.49207210973088,9.0395233544509
"SMCO2",6.98350801244926,7.28088727170667,7.5437655493484,0,0,7.03074038679514
"TSEN34",1863.43272132188,1945.81712336361,1414.99488089921,1692.71345748831,1470.1623581967,1321.77919271749
"UIMC1",751.89102934037,739.92016898719,731.745258286795,975.733104733392,842.462396472575,736.218957645834
"KDM5A",2042.67609364141,1643.66030158778,2086.39001479121,2284.55157019545,2473.2600717169,1906.33503630531
"YIF1B",948.593171691024,1214.99806346605,940.815332083022,973.851266537185,785.716224689448,918.01381621868
"GACAT2",6.98350801244926,1.82022181792667,11.8544887204046,1.88183819620712,2.61905408229816,4.01756593531151
"LMF2",1596.89549884673,1584.50309250516,1332.01345985637,1865.84257153936,1638.65483749121,1627.11420380116
"SEC62",6534.23566364836,7219.90984080613,5362.53962479395,5716.08352097913,5582.07726740481,5480.96432724873
"AGAP10P",34.9175400622463,30.03365999579,29.0973814046295,16.9365437658641,20.0794146309526,28.1229615471806
"LINC02506",47.7206380850699,23.6628836330467,16.1652118914609,52.6914694937994,53.2540996733959,26.1141785795248
"NAA35",1880.891491353,1337.8630361761,2212.47866754461,2137.76819089129,2227.9420060083,2041.92788662207
"PGBD5",810.086929444114,805.44815443255,1102.46745099763,655.820611378182,750.795503592139,894.912812090639
"TCEAL3-AS1",3.49175400622463,0,3.23304237829217,1.88183819620712,8.7301802743272,8.03513187062302
"GPR155-DT",39.5732120705458,34.5842145406067,17.2428926842249,12.2319482753463,17.4603605486544,29.1273530310084
"LONRF3",23.2783600414975,21.84266181512,33.4081045756858,14.1137864715534,7.85716224689448,27.1185700633527
"PRDX3P1",17.4587700311231,10.0112199985967,47.4179548816185,39.5186021203495,55.0001357282613,26.1141785795248
"CIPC",1748.20483911646,1224.09917255568,1483.96645163611,1186.49898270859,1364.52717687734,1292.65183968648
"NPR3",2525.70206450248,594.302423553057,2293.30472700191,1379.38739781982,1450.95596159318,1124.91846188722
"PFN1P8",9.31134401659901,23.6628836330467,20.4759350625171,7.52735278482848,11.3492343566254,13.0570892897624
"RPL23AP10",4.65567200829951,3.64044363585334,9.69912713487651,0,5.23810816459632,0
"TCEAL1",611.05695108931,607.043976278544,546.384161931377,512.80090846644,545.63626714545,489.138652624176
"TTC9C",514.451756917095,587.02153628135,567.937777786658,661.466125966803,666.112754931165,580.538277652513
"SNRNP48",705.334309257375,634.347303547444,748.98815097102,890.109466805968,823.255999869055,693.030123841235
"TMEM116",753.054947342445,544.246323560074,491.42244150041,535.382966820926,510.715546048141,461.015691076996
"PRPF40B",597.089935064412,440.493679938254,686.482664990704,672.757155144046,761.271719921332,611.674413651177
"CNKSR1",153.637176273884,193.85362360919,219.846881723868,150.54705569657,178.095677596275,137.601633284419
"PTCHD1",548.205378977267,541.515990833184,295.284537217352,81.8599615350098,109.12725342909,541.367009783226
"ZIM2",5.81959001037438,1.82022181792667,6.46608475658434,3.76367639241424,0,0
"CIDECP1",327.06095858304,501.471110838797,358.867703990431,302.975949589346,363.175499412011,326.42723224406
"DAPP1",3.49175400622463,3.64044363585334,2.15536158552811,15.054705569657,5.23810816459632,2.00878296765575
"GGA3",1208.14688615372,1190.42506892404,1306.14912083004,1328.57776652223,1421.27334866047,1404.13929439137
"MADCAM1-AS1",11.6391800207488,10.92133090756,9.69912713487651,8.46827188293204,6.11112619202904,2.00878296765575
"MYLKP1",2.32783600414975,8.19099818067,4.31072317105623,0.94091909810356,2.61905408229816,2.00878296765575
"UQCRHL",200.193896356879,213.876063606383,150.875310986968,169.365437658641,148.413064663562,149.654331090354
"HCG17",1.16391800207488,11.8314418165233,14.0098503059327,32.9321684336246,12.2222523840581,9.0395233544509
"MICALL1",1219.78606617447,1275.97549436659,1460.2574741953,1392.56026519327,1594.13091809215,1499.55648535502
"MAGI2",1318.71909635084,1156.7509652924,1718.90086445867,1545.93007818415,1777.46470385302,1570.8682807068
"SLC17A5",458.583692817501,609.774309005434,551.772565895197,500.568960191094,460.080500457043,434.901512497471
"SREBF1",1687.68110300857,1536.26721433011,1635.91944341584,1930.76598930851,1831.59182155385,1694.40843321763
"TNFAIP1",1868.08839333018,1726.48039430344,1891.32979130092,1631.55371611157,1644.76596368324,1637.15811863944
"RIPK3",4.65567200829951,4.55055454481667,8.62144634211246,3.76367639241424,1.74603605486544,2.00878296765575
"SNAP25-AS1",22.1144420394227,13.65166363445,25.8643390263374,31.0503302374175,34.0477030698761,25.1097870956969
"RND1",286.32382851042,522.403661744954,412.751743628634,268.161942959515,325.635724232404,395.730244628184
"HOXC8",4.65567200829951,3.64044363585334,3.23304237829217,13.1728673734498,6.11112619202904,5.02195741913939
"TTTY10",38.4092940684709,50.0560999929834,66.8162091513715,70.568932357767,77.6986044415121,57.250314578189
"C1D",678.564195209653,661.650630816344,489.267079914882,578.66524533369,481.905951142861,499.182567462455
"IL17RC",179.243372319531,142.887412707243,119.62256799681,155.251651187087,103.889145264494,86.3776676091974
"RNF135",4.65567200829951,13.65166363445,2.15536158552811,0,0,6.02634890296726
"LINC00092",6.98350801244926,7.28088727170667,9.69912713487651,15.054705569657,5.23810816459632,24.1053956118691
"LINC01341",60.5237361078936,58.2470981736534,19.398254269753,28.2275729431068,33.1746850424434,32.1405274824921
"LMAN2L",683.219867217952,880.077248967544,715.580046395334,663.34796416301,680.081043370089,640.801766682186
"DHRS4L2",126.867062226162,105.572865439747,68.9715707368997,75.2735278482848,67.2223881123194,90.395233544509
"ATMIN",2700.28976481371,2571.06331782142,2920.5149483906,3040.1096059726,2944.68980653056,3171.86830592844
"MBNL1",911.347795624628,693.50451263006,820.115083293447,971.028509242874,901.827622338,906.965509896573
"TLX3",0,27.3033272689,0,1.88183819620712,4.3650901371636,1.00439148382788
"PKIB",573.811575022914,577.010316282754,154.10835336526,708.512080871981,453.096356237582,627.744677392423
"PIGV",346.847564618313,323.999483590947,213.380796967283,260.634590174686,234.841849379402,235.027607215723
"ARV1",634.335311130808,562.44854173934,465.558102474073,451.641167089709,484.52500522516,495.165001527143
"CUL4A",2355.77003619955,2002.24399971933,2138.11869284389,2622.34152641462,2328.33907916306,2368.35511886613
"TCEA3",18.622688033198,17.2921072703033,18.320573476989,17.8774628639677,37.539775179607,26.1141785795248
"ACOX3",577.303329029139,463.246452662337,523.752865283332,460.109438972641,497.62027563665,382.673155338421
"PDP2",833.365289485612,680.762959904574,739.289023836143,675.579912438356,657.382574656838,643.814941133669
"ITPK1",1934.43171944844,2226.13128332431,1973.23353155099,2232.80101979975,2210.48164545965,2458.75035241064
"PTGFR",39.5732120705458,30.9437709047533,28.0197006118655,17.8774628639677,13.9682884389235,34.1493104501478
"RPL7P1",2890.00839915192,3352.84858862092,2493.75335445603,4042.1884454529,3431.83386583802,2762.07658052666
"SLC35G2",337.536220601714,383.156692673563,287.740771668003,268.161942959515,252.302209928056,330.444798179372
"PRSS36",13.9670160248985,20.9325509061567,14.0098503059327,5.64551458862136,10.4762163291926,13.0570892897624
"MAP2K2",3715.22626262301,4617.90275207996,3034.74911242358,3329.9126881885,3105.32512357818,3352.65877301745
"ARID1B",3538.31072630762,2543.75999055252,3769.72741308867,3436.2365462742,4118.02603540014,3932.19265918614
"JMJD1C-AS1",12.8030980228236,6.37077636274334,5.38840396382029,3.76367639241424,6.11112619202904,0
"ABHD13",791.464241410916,602.493421733727,714.50236560257,814.835938957683,803.176585238102,798.491229643162
"CADM2",1650.43572694217,1660.04229794912,1226.4007421655,444.11381430488,1045.00257883697,1861.13741953306
"PLCB3",715.809571276049,938.324347141197,1013.01994519821,1105.57994027168,1033.65334448034,959.193867055623
"ZNF395",934.626155666126,948.335567139794,748.98815097102,736.739653815088,772.620954277957,789.451706288712
"EEF1AKMT2",328.224876585115,366.774696312224,290.973814046295,394.245102105392,374.524733768637,374.638023467798
"SYT11",8567.60041327317,10703.8144003178,12311.4253765366,11352.1889186195,12617.7295504851,12372.0942977918
"DNAJC3-DT",395.732120705458,370.415139948077,343.780172891734,341.553632611592,350.953247027953,242.058347602518
"KLLN",101.260866180514,83.7302036246267,77.5930170790121,62.100660474835,66.3493700848867,79.3469272224023
"LINC02398",4.65567200829951,0,2.15536158552811,2.82275729431068,9.60319830175992,6.02634890296726
"SCRIB",4273.90690361895,4619.72297389788,3778.34885943078,4863.6108180973,4473.34437256526,4942.61049191698
"CCDC43",552.861050985566,637.987747183297,529.141269247152,509.97815117213,476.667842978265,516.257222687529
"SND1",4503.1987500277,4382.18402665845,3911.98127773353,5712.31984458672,4626.99554539341,4298.79555078331
"EXOSC4",264.209386470997,285.774825414487,225.235285687688,223.938745348647,224.365633050209,211.926603087682
"FYCO1",734.432259309247,392.257801763197,511.898376562927,505.273555681612,388.49302220756,443.941035851922
"PBDC1",567.99198501254,597.94286718891,431.072317105623,498.687121994887,449.604284127851,413.809291337085
"ZNF627",1554.99445077203,1569.03120705279,1577.72468060658,1740.70033149159,1861.27443448656,1654.23277386451
"PON2",1273.32629426991,1911.232908823,1365.42156443206,1172.38519623704,1142.78059790943,1520.64870651541
"RNU6-1016P",30.2618680539468,10.0112199985967,34.4857853684498,36.6958448260389,43.650901371636,32.1405274824921
"CYTH1",1900.67809738827,1885.74980337203,2856.93178161752,2418.16208212615,3084.3726909198,2385.42977409121
"LINC02541",2.32783600414975,9.10110908963334,6.46608475658434,1.88183819620712,2.61905408229816,3.01317445148363
"SLC29A2",396.896038707533,408.639798124537,390.120446980589,445.995652501088,468.81068073137,446.954210303405
"LINC01550",6.98350801244926,11.8314418165233,29.0973814046295,22.5820583544855,23.5714867406834,32.1405274824921
"NECAP1P2",0,0,11.8544887204046,8.46827188293204,13.9682884389235,11.0483063221067
"DDX3X",8810.85927570681,6717.52861905837,8496.43537015183,9286.87149828214,9083.75257543745,8911.96563600476
"FCF1",996.313809776094,1101.23419984563,949.436778425134,1245.77688588911,1090.39951626347,1115.87893853277
"MPHOSPH6P1",2.32783600414975,3.64044363585334,10.7768079276406,7.52735278482848,18.3333785760871,8.03513187062302
"TRPM4",1051.01795587361,1664.59285249394,1600.35597725462,1753.87319886504,1816.75051508749,1531.69701283751
"GFPT2",329.38879458719,361.314030858444,440.771444240499,306.739625981761,302.064237491721,355.554585275069
"HEATR5A",897.38077959973,708.066287173474,741.444385421671,703.807485381463,656.509556629405,688.008166422096
"LINC00304",12.8030980228236,6.37077636274334,17.2428926842249,18.8183819620712,13.9682884389235,27.1185700633527
"PPP1R17",103.588702184664,230.258059967723,115.311844825754,214.529554367612,196.429056172362,172.755335218395
"SMG9",1025.41175982797,1428.87412707243,1280.2847818037,1434.90162460793,1438.73370920912,1420.20955813262
"SMIM15-AS1",87.2938501556157,60.9774309005434,90.5251865921808,96.9146671046667,116.111397648552,88.3864505768532
"QSER1",3526.67154628688,1739.22194702893,2971.16594565051,3279.10305689091,3459.77044271587,3260.25475650529
"SPTAN1",30330.5392160692,23665.6139657736,40591.924740251,35055.8228380444,41602.8010792788,35420.8700686739
"CFAP58",87.2938501556157,50.9662109019467,57.117082016495,38.577683022246,43.650901371636,62.2722719973284
"PRKAG2",608.72911508516,711.706730809327,1265.197250705,997.374243989774,1275.4793380792,947.141169249688
"PTCHD3P2",13.9670160248985,8.19099818067,33.4081045756858,33.8730875317282,30.5556309601452,24.1053956118691
"SCFD1",2191.65759790699,1938.5362360919,2071.30248369252,2495.31744817064,2399.05353938511,2098.17380971644
"ADAMTS9-AS2",20.9505240373478,14.5617745434133,33.4081045756858,38.577683022246,48.8890095362323,18.0790467089018
"LYL1",2.32783600414975,0,2.15536158552811,3.76367639241424,7.85716224689448,2.00878296765575
"AKAP11",4389.13478582436,2330.7940378551,5652.43575804748,4998.16224912611,5427.55307654922,4968.72467049651
"NRBF2P6",11.6391800207488,14.5617745434133,7.5437655493484,16.9365437658641,16.5873425212217,21.0922211603854
"SCIMP",19.7866060352729,15.4718854523767,17.2428926842249,13.1728673734498,11.3492343566254,8.03513187062302
"C1orf56",257.225878458548,237.53894723943,163.807480500137,169.365437658641,165.873425212217,204.895862700887
"CYTIP",34.9175400622463,19.11232908823,71.1269323224278,20.7002201582783,15.714324493789,42.1844423207708
"DKK1",16.2948520290483,1.82022181792667,4.31072317105623,0,1.74603605486544,6.02634890296726
"ETV6",318.913532568516,287.595047232413,365.333788747015,396.126940301599,379.762841933233,352.541410823585
"IMPDH1P5",6.98350801244926,9.10110908963334,4.31072317105623,3.76367639241424,3.49207210973088,2.00878296765575
"KLRK1-AS1",10.4752620186739,6.37077636274334,3.23304237829217,5.64551458862136,1.74603605486544,0
"LIMA1",544.713624971042,931.04345986949,654.152241207783,887.286709511657,909.684784584894,756.306787322392
"MAP10",58.1959001037438,61.8875418095067,77.5930170790121,83.7417997312169,75.9525683866466,90.395233544509
"MRE11",988.16638376157,609.774309005434,1184.3711912477,1126.28016042996,1216.98713024121,1032.51444537506
"NEU4",6.98350801244926,11.8314418165233,21.5536158552811,7.52735278482848,6.98414421946176,8.03513187062302
"SHROOM3-AS1",24.4422780435724,7.28088727170667,14.0098503059327,9.4091909810356,11.3492343566254,4.01756593531151
"ST13P19",18.622688033198,9.10110908963334,5.38840396382029,15.054705569657,18.3333785760871,22.0966126442133
"VPS11",1095.24683995246,1012.04333076723,924.650120191561,885.40487131545,889.605369953941,909.978684348057
"ZNF177",2.32783600414975,0,2.15536158552811,3.76367639241424,4.3650901371636,5.02195741913939
"COPS6",2540.83299852946,2947.84923413224,2098.24450351162,2271.378702822,2119.68777060664,2220.70957074344
"HSD17B1",48.8845560871448,40.0448799943867,18.320573476989,31.0503302374175,24.4445047681162,15.0658722574182
"SERTAD4-AS1",11.6391800207488,33.6741036316433,10.7768079276406,9.4091909810356,10.4762163291926,13.0570892897624
"GOSR1",1731.90998708742,1487.12122524609,1622.98727390267,2189.51874128699,1754.76623513977,1622.09224638202
"LDB3",13.9670160248985,20.9325509061567,9.69912713487651,8.46827188293204,7.85716224689448,10.0439148382788
"GAPDHP61",4.65567200829951,4.55055454481667,2.15536158552811,7.52735278482848,6.98414421946176,9.0395233544509
"FKBP1AP1",4.65567200829951,0,8.62144634211246,0,2.61905408229816,0
"TCAF2P1",3.49175400622463,0,1.07768079276406,5.64551458862136,7.85716224689448,1.00439148382788
"MIR3682",13.9670160248985,12.7415527254867,8.62144634211246,6.58643368672492,1.74603605486544,10.0439148382788
"PCBP2-OT1",4.65567200829951,7.28088727170667,15.0875310986968,13.1728673734498,16.5873425212217,17.0746552250739
"TNK2",2228.90297397339,2501.8948887402,2686.65821636079,2621.40060731652,2753.4988585228,2995.09540477473
"ZNF671",636.663147134957,578.83053810068,671.395133892007,669.934397849735,838.970324362844,664.907162294055
"TYW1",722.793079288498,619.78552900403,637.987029316322,777.199175033541,759.525683866466,711.109170550137
"ANKRD34B",34.9175400622463,20.9325509061567,8.62144634211246,3.76367639241424,4.3650901371636,25.1097870956969
"MARCHF4",3035.49814941128,2400.87257784527,4324.73302136216,3892.58230885443,4346.75675858751,3457.11548733555
"FBXW4P1",2.32783600414975,10.92133090756,2.15536158552811,5.64551458862136,17.4603605486544,10.0439148382788
"SYAP1",1568.96146679693,1380.63824889738,1143.41932112266,1312.58214185447,1105.24082272982,1125.92285337105
"ENTPD4",1896.02242537997,1691.89617976284,2743.77529837729,2692.91045877239,2485.48232410095,2299.05210648201
"HGFAC",176.915536315381,105.572865439747,162.729799707373,129.846835538291,226.111669105074,209.917820120026
"RAB3GAP1",3533.65505429933,2891.42235777651,3524.01619233847,2995.88640836174,2906.27701332352,2922.77921793912
"TRMT6",508.632166906721,551.52721083178,482.800995158298,594.66087000145,572.699825995864,585.560235071652
"LIN7A",3853.73250486992,2479.14211601612,4162.00322165479,4524.87994278002,4075.24815205594,3836.77546822249
"ZNF776",1365.27581643383,1050.26798894369,1402.06271138604,1364.33269225016,1585.40073781782,1442.30617077683
"GIPC1",2132.29777980117,2358.097365124,1570.18091505723,1684.24518560537,1711.98835179556,1820.96176017994
"GSTA4",3360.23127199017,4243.84716849603,4117.81830915146,4137.22127436136,4563.26522939083,4587.05590664192
"SRCAP",128.030980228236,60.9774309005434,162.729799707373,160.897165775709,138.809866361802,162.711420380116
"GJD2",160.620684286333,308.52759813857,50.6509972599107,18.8183819620712,28.8095949052798,180.790467089018
"NAA25",2517.55463848796,1483.48078161023,2468.96669622245,2922.49471870966,2760.48300274226,2115.24846494151
"EVX2",2.32783600414975,12.7415527254867,0,1.88183819620712,0,2.00878296765575
"FAM20B",2234.72256398376,1923.97446154849,2791.19325325891,2600.70038715824,2832.94349901918,2587.31246234061
"CES4A",396.896038707533,310.347819956497,523.752865283332,469.518629953677,495.874239581785,505.208916365422
"CENPW",83.8020961493911,242.089501784247,118.544887204046,219.23414985813,158.016262965322,219.961734958305
"TSG101",1713.28729905422,2063.22143061988,1888.09674892263,2215.86447603388,2139.7671852376,2023.84883991317
"LINC00565",13.9670160248985,12.7415527254867,3.23304237829217,4.7045954905178,6.11112619202904,4.01756593531151
"SLC16A14",3200.77450570591,2993.3547795804,3507.85098044701,3494.57353035662,3696.35832815014,3657.99378410113
"TAPBPL",66.343326118268,49.14598908402,33.4081045756858,71.5098514558706,61.9842799477231,64.2810549649842
"PBX2",2176.52666388002,1792.91849065777,1984.01033947863,2402.16645745839,2201.75146518532,2118.26163939299
"CCDC144B",34.9175400622463,9.10110908963334,84.0591018355965,52.6914694937994,98.6510370998973,56.2459230943611
"KCNJ12",55.8680640995941,99.2020890770034,93.758228970473,32.9321684336246,45.3969374265014,97.4259739313041
"RNU6-130P",0,2.73033272689,6.46608475658434,7.52735278482848,7.85716224689448,7.03074038679514
"MYO3A",108.244374192964,96.4717563501134,56.039401223731,78.0962851425955,61.1112619202904,59.2590975458448
"VPS50",1211.63864015995,934.683903505344,1112.16657813251,1210.02196016118,1316.51118536854,1191.20829981986
"CD99L2",2949.36821725774,3363.76991952848,2901.11669412084,2600.70038715824,2759.60998471483,2857.49377149031
"LINC00463",4.65567200829951,12.7415527254867,24.7866582335733,31.9912493355211,28.8095949052798,12.0526978059345
"MALSU1",645.974491151556,682.5831817225,523.752865283332,519.387342153165,529.048924624228,560.450447975956
"PRKCIP1",8.14742601452414,5.46066545378,9.69912713487651,4.7045954905178,4.3650901371636,2.00878296765575
"SH3BGRL3",1141.80356003545,1191.335179833,877.232165309942,859.059136568551,886.986315871643,1026.48809647209
"ACTL10",18.622688033198,12.7415527254867,5.38840396382029,8.46827188293204,5.23810816459632,6.02634890296726
"FAAP24",47.7206380850699,139.24696907139,64.6608475658434,99.7374243989774,133.571758197206,112.491846188722
"EIF3G",1879.72757335093,2423.62535056936,1908.57268398514,2700.43781155722,2250.64047472155,2198.61295809922
"LINC00643",124.539226222012,118.314418165233,126.088652753395,69.6280132596635,80.3176585238102,137.601633284419
"BZW2",1691.1728570148,2037.7383251689,2222.17779467949,2281.72881290113,2426.11709823553,2088.12989487816
"DUXAP8",0,1.82022181792667,4.31072317105623,7.52735278482848,13.0952704114908,0
"LTB",11.6391800207488,18.2022181792667,21.5536158552811,6.58643368672492,10.4762163291926,14.0614807735903
"MPRIPP1",59.3598181058187,24.57299454201,37.718827746742,71.5098514558706,57.6191898105595,41.180050836943
"OR7D2",2.32783600414975,6.37077636274334,4.31072317105623,13.1728673734498,8.7301802743272,5.02195741913939
"PIK3C2A",3437.04986012711,1894.85091246166,3409.78202830548,4008.31535792117,3599.4533271051,2993.08662180707
"SIRPA",671.580687197204,833.661592610414,728.512215908503,651.116015887664,476.667842978265,757.31117880622
"TAB3",2531.52165451286,1498.04255615365,2240.49836815647,1732.23205960865,1760.00434330436,1812.92662830932
"XRCC1",796.119913419216,942.874901686014,754.37655493484,964.44207555615,968.176992422886,907.969901380401
"ZNF271P",1229.09741019107,1275.06538345763,1231.78914612932,1269.2998633417,1462.30519594981,1469.42474084018
"ZNF525",388.748612693009,192.943512700227,592.724436020231,547.614915096272,577.93793416046,411.80050836943
"ASTN1",3040.15382141958,2823.16403960426,3415.1704322693,3119.1468102133,3368.10354983543,4156.17196007976
"LINC00222",3.49175400622463,3.64044363585334,2.15536158552811,3.76367639241424,8.7301802743272,8.03513187062302
"ERC2-IT1",6.98350801244926,22.7527727240833,12.9321695131687,7.52735278482848,8.7301802743272,8.03513187062302
"RAB6C",23.2783600414975,54.6066545378,17.2428926842249,14.1137864715534,18.3333785760871,28.1229615471806
"PPIAP53",79.1464241410916,20.0224399971933,58.1947628092591,47.045954905178,31.4286489875779,25.1097870956969
"ANGPTL8",1.16391800207488,0.910110908963334,15.0875310986968,0.94091909810356,3.49207210973088,1.00439148382788
"SUMO3",3501.06535024123,3813.36470855637,2809.5138267359,2833.10740438982,2777.07034526348,3223.09227160366
"CLMP",732.104423305097,687.133736267317,2099.32218430438,1439.60622009845,2225.322951926,1118.89211298426
"TBC1D24",1118.52519999396,1453.44712161444,1320.15897113597,1304.11386997153,1468.41632214183,1730.56652663543
"SLC30A6",741.415767321696,600.6731999158,628.287902181445,853.413621979929,732.462125016052,683.990600486784
"SLC7A14",393.404284701308,595.21253446202,164.885161292901,56.4551458862136,122.222523840581,415.818074304741
"NUP210L",15.1309340269734,23.6628836330467,22.6312966480452,23.522977452589,41.0318472893378,26.1141785795248
"PDK3",776.333307383943,485.089114477457,699.414834503873,731.094139226466,834.60523422568,751.284829903252
"RNPS1P1",6.98350801244926,29.1235490868267,18.320573476989,9.4091909810356,5.23810816459632,16.070263741246
"PDK2",558.680640995941,456.875676299594,399.819574115465,374.485801045217,435.635995688927,399.747810563495
"ZNF586",726.284833294723,547.886767195927,642.297752487378,732.975977422674,801.430549183237,675.955468616161
"FLAD1",869.446747549933,1054.8185434885,878.309846102707,1070.76593364185,1073.81217374225,1034.52322834271
"ZNF420",561.00847700009,428.66223812173,565.78241620113,638.884067612318,653.890502547107,522.283571590496
"MARCHF5",2306.88548011241,1919.42390700367,2374.13078645922,2533.89513119289,2598.10164963977,2333.20141693216
"EVI2A",3.49175400622463,14.5617745434133,16.1652118914609,20.7002201582783,14.8413064663562,23.1010041280412
"EMP3",524.927018935769,323.999483590947,239.245135993621,279.452972136757,232.222795297103,346.515061920618
"NSUN4",492.337314877673,458.69589811752,494.655483878702,573.019730745068,535.160050816257,531.323094944947
"RNASEH1P1",12.8030980228236,6.37077636274334,9.69912713487651,23.522977452589,13.9682884389235,11.0483063221067
"NEXMIF",1821.53167324718,1537.17732523907,2564.88028677846,2304.31087125562,2244.52934852952,2435.6493482826
"TRIM25",820.562191462788,597.94286718891,692.948749747289,666.170721457321,588.414150489653,564.468013911267
"HERC2",4059.74599123717,2355.36703239711,4027.29312255928,4143.80770804808,3982.70824114807,4305.82629117011
"PSMD8",3318.33022391547,4083.66764851848,3017.50621973936,3259.34375583073,2975.24543749071,2880.59477561835
"SEZ6L-AS1",3.49175400622463,8.19099818067,4.31072317105623,1.88183819620712,3.49207210973088,1.00439148382788
"DLG1",1623.66561289445,1386.09891435116,2043.28278308065,1959.93448134972,2053.33840052176,1835.02324095353
"EGFL8",65.1794081161931,50.0560999929834,82.9814210428324,74.3326087501813,81.190676551243,99.4347568989598
"CCN6",12.8030980228236,12.7415527254867,9.69912713487651,3.76367639241424,9.60319830175992,6.02634890296726
"MIRLET7IHG",275.848566491746,167.460407249253,211.225435381755,154.310732088984,179.84171365114,199.873905281748
"ARHGEF7",4455.47811194263,3859.7803649135,5710.63052085674,5093.19507803457,5520.09298745709,5580.39908414769
"ZBTB45",548.205378977267,658.01018718049,594.87979760576,525.032856741787,463.572572566774,577.525103201029
"ADD2",5280.69597541371,5529.83388286122,9431.86229827103,7672.25432593643,8454.30657765846,8170.72472093978
"C1orf159",792.628159412991,886.448025330287,683.249622612412,939.978179005457,786.589242716881,1006.40026679553
"COL4A1",1293.11290030519,2315.32215240272,1240.41059247143,1373.7418832312,1209.12996799432,1401.12611993989
"ENPP7P12",2.32783600414975,11.8314418165233,11.8544887204046,0.94091909810356,3.49207210973088,7.03074038679514
"TMEM88B",10.4752620186739,27.3033272689,22.6312966480452,18.8183819620712,46.2699554539341,29.1273530310084
"ACTBP11",5.81959001037438,0.910110908963334,9.69912713487651,0.94091909810356,0.87301802743272,4.01756593531151
"MRPL17",919.495221639152,907.380576236444,691.871068954525,802.603990682337,646.033340300213,722.157476872244
"GNAQ",4628.90189425178,4772.62160660372,6033.93475868596,5335.95220534529,6087.55470528835,6190.06471483121
"CRIP2",3140.25076959802,4061.82498670336,2703.90110904502,2562.122704136,2811.99106636079,3133.70142954298
"METTL5",636.663147134957,742.65050171408,648.763837243962,832.713401821651,782.224152579717,699.056472744203
