"","C03_C","C03_R","C03_S","A33_C","A33_R","A33_S"
"GOBP_NEGATIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",-0.0629142855015229,0.0472252150395621,0.0457220908531708,-0.13859401793662,-0.0723147618684395,-0.137792527935188
"GOBP_POSITIVE_REGULATION_OF_LIPID_METABOLIC_PROCESS",-0.148232032315065,-0.0620303161178288,-0.0896927828865118,-0.0149151364641119,-0.125627327964404,-0.165656205871969
"GOBP_NEGATIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",-0.0693927919219928,-0.505079635767528,-0.369904839255459,0.304119448698898,0.298081213023121,0.252705605356263
"GOBP_POSITIVE_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",-0.154811485117873,-0.114062004719437,-0.0265543781041102,-0.0209775172964958,-0.195517081401556,0.284861969786768
"GOBP_NEGATIVE_REGULATION_OF_MEMBRANE_POTENTIAL",-0.109965779735011,0.109927659516059,-0.314462067693663,0.147682758315186,-0.150000419506675,0.0684581372412225
"GOBP_POSITIVE_REGULATION_OF_MEMBRANE_POTENTIAL",-0.48824605279183,0.256656075654195,-0.201698606351357,-0.204889025161515,0.263531030370779,-0.157995137539712
"GOBP_POSITIVE_REGULATION_OF_MITOTIC_NUCLEAR_DIVISION",-0.0510996086341517,-0.230510475643984,-0.283796697322901,0.0100779856032387,-0.0240039264953674,0.0370092904455369
"GOBP_PH_REDUCTION",-0.0158709983802583,-0.135547629239919,0.617367756903711,-0.451871075654572,-0.0757108779872528,-0.193147504050797
"GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS",-0.0119995492519271,-0.164007321326543,-0.180380018398148,-0.0909786847655927,-0.0918740217250131,-0.0949782784755626
"GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS",-0.0612773996337213,0.0395402636145817,-0.190654409768372,0.0463010964141237,0.0803832988055766,-0.185167659838695
"GOBP_NEGATIVE_REGULATION_OF_SINGLE_STRANDED_VIRAL_RNA_REPLICATION_VIA_DOUBLE_STRANDED_DNA_INTERMEDIATE",0.11794778675694,0.279676807154794,-0.168255194943242,-0.19816458701254,0.0918886077681418,-0.239742930603631
"GOBP_NEGATIVE_REGULATION_OF_SISTER_CHROMATID_COHESION",-0.0976651880166736,-0.046506013601985,-0.239359612173639,0.495531616849418,0.444602149975817,0.535547592122133
"GOBP_POSITIVE_REGULATION_OF_SISTER_CHROMATID_COHESION",-0.209912768182434,0.0147736175421116,-0.637621025662636,0.492646766063298,0.081172925870633,0.534857970554966
"GOBP_NEGATIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY",-0.14312665078906,0.00739962294037871,-0.377509245479551,0.10831217244505,-0.0455511747389192,0.298365844771777
"GOBP_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY",-0.367374831123889,-0.32231130246061,-0.420886999790549,0.194680151985782,0.158327101206392,0.403985798491753
"GOBP_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY",0.213438903502381,0.418748085942925,0.169437661104387,0.423425655512586,0.448624753605014,-0.108148468065782
"GOBP_POSITIVE_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY",0.012803271802022,0.387954110757241,-0.00143940049145191,0.334439017271031,0.310861818554294,-0.101919204761566
"GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_ELONGATION",-0.18303386052581,0.519162645455917,-0.173780924041455,-0.577625448943241,-0.322650816013249,0.365627706602661
"GOBP_NEGATIVE_REGULATION_OF_VASOCONSTRICTION",0.229750583412128,-0.233051644222912,-0.265406785940547,-0.577729685257376,-0.283396688464783,0.420318316506815
"GOBP_POSITIVE_REGULATION_OF_VASOCONSTRICTION",0.162159650073888,-0.258172521804035,0.0839262836583458,-0.29519482071126,-0.351359313390763,-0.396760868675748
"GOBP_NEGATIVE_REGULATION_OF_DNA_RECOMBINATION",0.167424814089405,-0.0345806198893452,-0.265394847674896,0.429644317398153,0.273715352560358,0.406245860057723
"GOBP_POSITIVE_REGULATION_OF_DNA_RECOMBINATION",-0.17808085745269,0.158833058247655,-0.3536626763321,0.401495307565281,0.482828714152997,0.0779859033406341
"GOBP_NEGATIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS",-0.105932496568068,0.253955527740743,0.119064584543271,0.0308683825734774,-0.182622462966574,-0.220421743370803
"GOBP_POSITIVE_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS",0.0398260944827982,0.115746874416776,-0.137183537808234,-0.15137542911149,-0.139907369151853,-0.177389987801733
"GOBP_POSITIVE_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS",0.152224531527875,0.318246520748233,0.148047984429875,-0.387652385553262,-0.554063091812361,0.353169706034225
"GOBP_NEGATIVE_REGULATION_OF_COMPLEMENT_ACTIVATION",0.068805490116019,-0.297972049008753,-0.153411971731076,-0.287888183565248,-0.517536283564092,-0.0129417777949364
"GOBP_POSITIVE_REGULATION_OF_COMPLEMENT_ACTIVATION",-0.032080846445941,0.27820623709234,0.0704354313619783,-0.532046934346694,-0.477046114102209,-0.160071582220069
"GOBP_NEGATIVE_REGULATION_OF_EXOCYTOSIS",0.110650020762348,0.131327383504393,-0.035719822965789,-0.129030512369183,0.0368221639509689,-0.209084310430673
"GOBP_POSITIVE_REGULATION_OF_EXOCYTOSIS",0.337770567348523,0.0515038788642744,0.175963015998888,-0.280262482375979,-0.0863245313155542,-0.0929774007949199
"GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",-0.247299622723053,-0.058150127430854,-0.281188981444626,0.341487992836066,0.160182159844632,-0.148333481621905
"GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_METABOLIC_PROCESS",-0.0260672371004409,-0.0637242913682232,-0.149349336319373,-0.0744351960607229,-0.350129220807602,-0.225635365914818
"GOBP_REGULATION_OF_FEMALE_RECEPTIVITY",0.521878454990882,0.345329897078669,0.301943265162795,-0.300683683927314,-0.645119196740157,-0.579921766477893
"GOBP_NEGATIVE_REGULATION_OF_GROWTH",0.0855090362392962,0.0750901792828589,-0.0725817851790677,-0.058960245152357,-0.0724773159971665,-0.104061934924898
"GOBP_POSITIVE_REGULATION_OF_GROWTH",0.159149812424834,-0.0445104628441622,-0.140726854261911,-0.0773113461600122,0.0237225615514088,0.0539983689760136
"GOBP_NEGATIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",-0.102384551438351,-0.276062726997541,-0.426187612120533,0.389669715567929,0.285392022402589,0.239791555611993
"GOBP_POSITIVE_REGULATION_OF_MITOTIC_CELL_CYCLE",-0.109251450034449,-0.209903619952818,-0.397394742649664,0.419597736063435,0.235289348074802,0.286256668682063
"GOBP_NEGATIVE_REGULATION_OF_MUSCLE_CONTRACTION",0.161202497906562,-0.306430151172347,-0.0492077204322396,-0.331843824122779,-0.378756366062928,-0.144642084036966
"GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION",0.128275010761421,-0.326334909003638,-0.204549984179255,-0.238220595902994,-0.268342062733621,0.0703162697277787
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_METABOLIC_PROCESS",0.0302313712491313,-0.000309753647688177,-0.199021608017385,0.261444206554589,0.220136836638518,0.0691997785647026
"GOBP_POSITIVE_REGULATION_OF_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP",-0.136488070920253,0.0343338062559175,-0.0718641785684344,-0.391138206061401,-0.196143877158564,0.679519788381215
"GOBP_NEGATIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS",-0.183004946824945,-0.308501062944967,-0.0780926045794492,-0.210856141355648,-0.234381022242115,-0.205522794475325
"GOBP_POSITIVE_REGULATION_OF_STEROID_METABOLIC_PROCESS",-0.0497430941331538,-0.406614565872341,-0.220824811905819,-0.050161898132118,-0.346003254407017,-0.0335964547081154
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I",-0.274126732779112,0.448400344864288,-0.229136629955724,0.557490007961633,0.302697732706618,0.304234218232632
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_II",0.046658953471818,-0.112833961293983,-0.228069304505269,0.172508977103654,0.193813501043757,0.13394919680502
"GOBP_POSITIVE_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III",-0.000278465597712968,0.39437863481741,-0.297358867649799,0.554108289844809,0.518914688730332,0.393190425931602
"GOBP_NEGATIVE_REGULATION_OF_TRANSLATIONAL_INITIATION",-0.281945482815605,0.207401311799833,-0.349548936491686,0.577744547838861,0.451767681450208,0.0556441509937989
"GOBP_POSITIVE_REGULATION_OF_TRANSLATIONAL_INITIATION",-0.154906426230008,0.106436686504574,-0.276901755649565,0.464580725240199,0.402398489801383,-0.231796200245105
"GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY",0.154886372376192,0.112714333489682,-0.178927527472459,-0.101944084433058,0.181963938152564,0.0811326036971319
"GOBP_NEGATIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS",-0.105602292794093,-0.190373967283179,-0.415228632232297,0.261948799910439,0.488405592405477,0.477474572533477
"GOBP_POSITIVE_REGULATION_OF_CALCIUM_ION_DEPENDENT_EXOCYTOSIS",0.573338202659879,0.179791047667524,0.551299161335072,-0.738096901575269,-0.555710390263492,0.220531634868587
"GOBP_NEGATIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",0.13636361156016,0.0867471037960168,0.0347984792845761,-0.0632575348451669,-0.264941955557419,-0.302533799567647
"GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS",0.176403945272254,-0.00749454591985266,-0.284214867290978,-0.213990140764365,-0.45154431178743,-0.266248560202319
"GOBP_NEGATIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION",0.30076549135312,-0.528364372540416,0.0199985765930496,-0.559697406479722,-0.443475207357335,-0.241530893296594
"GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CONTRACTION",0.136798031886913,-0.384618569725054,-0.40418638671075,-0.166726563140231,-0.251828331629514,0.181534137639033
"GOBP_NEGATIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION",0.0346745836493023,-0.00104058883108565,-0.0306614806020228,0.00299053398437535,-0.370225603730987,0.0337475305428586
"GOBP_POSITIVE_REGULATION_OF_STRIATED_MUSCLE_CONTRACTION",0.126355725229365,-0.313442632301003,0.127400730956956,-0.411719590655695,-0.280111196414702,-0.233583034728445
"GOBP_CARBON_CATABOLITE_REGULATION_OF_TRANSCRIPTION",0.226541988438846,0.509266579583284,0.0655203988198382,-0.00490332953300845,-0.14579258385317,-0.127231717365958
"GOBP_REGULATION_OF_EMBRYONIC_DEVELOPMENT",-0.0750482145174716,0.0507834888217176,-0.341464264527417,0.265337351437248,0.308172195378139,0.234831580049609
"GOBP_NEGATIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION",-0.0518336617358742,0.0465431935871115,-0.151056790293399,-0.035438307974736,-0.337888550981948,-0.446950926684976
"GOBP_REGULATION_OF_TRANSCRIPTION_BY_GLUCOSE",0.438235290064394,0.332800066261477,-0.0365270476512316,0.212519468736251,0.00238879490539756,0.00322239713357433
"GOBP_ADP_METABOLIC_PROCESS",-0.0844124431213705,-0.057683130641446,-0.325949163761749,-0.291473544588786,-0.277547716018596,-0.168258018968835
"GOBP_AMP_METABOLIC_PROCESS",-0.508172807557705,-0.407114175655823,-0.594742806397891,0.05561085358868,0.203861080534594,0.223394794198467
"GOBP_ATP_METABOLIC_PROCESS",-0.270467406753694,-0.00249980633483518,-0.341991621133882,-0.213800358329278,-0.272241637622637,-0.279786781458179
"GOBP_CMP_METABOLIC_PROCESS",0.200178891880918,0.485412452519868,0.19273166068595,-0.488765136596713,-0.0735662908250616,-0.236176881490329
"GOBP_GMP_METABOLIC_PROCESS",-0.368957066201824,-0.105489932864504,-0.326175704075634,0.117226617944594,0.32775877857678,0.169811747449655
"GOBP_GTP_METABOLIC_PROCESS",-0.449645050214304,0.243581937366017,-0.284091987497525,-0.158704137324222,-0.0242478962391995,-0.219733639437421
"GOBP_IMP_METABOLIC_PROCESS",-0.562285790639969,-0.468239812994595,-0.538548993400632,0.244552847841067,0.329379270684529,0.371377459289726
"GOBP_UMP_CATABOLIC_PROCESS",0.168887984535566,-0.190100100007489,-0.0789023632087554,-0.487872667775057,-0.457179161152286,-0.275572102817136
"GOBP_UTP_METABOLIC_PROCESS",-0.716776779836765,0.000972692348621573,-0.412718928588682,-0.0814330838807512,-0.128794774157057,-0.272118855472224
"GOBP_DAMP_METABOLIC_PROCESS",-0.343985133951475,-0.176626103786455,-0.325809353267095,0.222949869394947,0.267300950139636,0.281360088447085
"GOBP_DGMP_METABOLIC_PROCESS",0.063251896258614,-0.300652783034471,0.26408879738799,-0.647366959585149,0.0832571856007876,0.225610441103011
"GOBP_CAMP_METABOLIC_PROCESS",0.000927501642741607,0.280575477474436,0.376993152658822,-0.503177634989853,-0.239735481097011,-0.0150751030731138
"GOBP_CGMP_METABOLIC_PROCESS",0.344230252415024,0.0707435275544988,0.227115188275192,-0.462395464771046,-0.153946736338777,-0.136936786082852
"GOBP_DTMP_METABOLIC_PROCESS",-0.405351141533485,-0.842379652076528,-0.615196109773197,-0.179625661680643,-0.394379083467091,0.616125516679355
"GOBP_DTTP_METABOLIC_PROCESS",-0.0521585783565425,-0.362835023331187,-0.470151328555215,-0.0538089834017106,-0.0184114897063412,0.0417519645029413
"GOBP_DUMP_METABOLIC_PROCESS",0.0215155364186301,-0.0970992393010768,-0.193330883042443,-0.439064606068964,-0.238925222636687,-0.0954447868462404
"GOBP_DUMP_CATABOLIC_PROCESS",0.16889371227022,-0.0994412994766022,-0.094533067785224,-0.471134232720196,-0.377819879695612,-0.256937461484732
"GOBP_ADENOSINE_METABOLIC_PROCESS",-0.489722520352227,-0.536579084638006,-0.381637480424455,-0.0898639463794798,0.374225514107256,0.256522340546901
"GOBP_CYTIDINE_METABOLIC_PROCESS",-0.0880383525767607,0.299783375904118,-0.178510591530039,-0.438516095687327,-0.549273908088377,-0.356010889482306
"GOBP_GUANINE_METABOLIC_PROCESS",-0.313327920428923,-0.414884842904374,-0.104179595047659,-0.367837901782435,0.109963885286197,0.241417392972589
"GOBP_INOSINE_METABOLIC_PROCESS",-0.748830980509691,-0.61666661083062,-0.763115949402059,0.561847781099877,0.451797569464361,0.27092171361843
"GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS",-0.52389976041687,-0.393043989845037,-0.668261872387161,0.6418505714366,0.475814564033912,0.514398158281295
"GOBP_NUCLEOBASE_CATABOLIC_PROCESS",0.56590094277095,0.260705990415018,0.432210869550484,-0.523285098529392,-0.305061304427318,-0.224611627433808
"GOBP_DEOXYRIBONUCLEOSIDE_CATABOLIC_PROCESS",-0.31417880651791,0.205088909426428,-0.205481759148006,0.0669508843942175,-0.274503297866007,0.0646869328769187
"GOBP_PURINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS",-0.505600436950319,-0.166149816101054,-0.260334630222895,0.0600856852478909,-0.0194821260116694,0.109675450198375
"GOBP_PYRIMIDINE_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS",0.147236990414137,-0.0345639812425014,-0.313980494858153,0.290787846681804,-0.195914859686618,0.153297368853203
"GOBP_PURINE_RIBONUCLEOSIDE_METABOLIC_PROCESS",-0.491932292557692,-0.489424487302732,-0.390831771698102,0.093613784926742,0.230946416619749,0.189558285980966
"GOBP_PURINE_RIBONUCLEOSIDE_CATABOLIC_PROCESS",-0.609639299542081,-0.243643257215091,-0.615406822139511,0.353413678087588,0.313959996276414,-0.208601549825752
"GOBP_PYRIMIDINE_NUCLEOSIDE_CATABOLIC_PROCESS",0.0685989665408633,0.391881115884109,-0.126102469275154,-0.5243601306864,-0.551005827156141,-0.390756860042321
"GOBP_NEGATIVE_REGULATION_OF_VITAMIN_METABOLIC_PROCESS",-0.190038556251522,0.0121634766918622,-0.144711539671787,0.342403580737603,-0.490657385507496,-0.395017767749562
"GOBP_TETRAHYDROBIOPTERIN_METABOLIC_PROCESS",-0.126201997248386,-0.522765684898179,-0.432767647853466,0.0378760924110474,-0.480539240543431,0.0559508123998011
"GOBP_PIGMENT_BIOSYNTHETIC_PROCESS",-0.385580344248841,0.0484414210003664,-0.334520740399932,-0.0804575296502698,0.0644691752288468,-0.250579876333336
"GOBP_PIGMENT_CATABOLIC_PROCESS",0.130759944212023,-0.437696451452604,-0.318083040082846,-0.64853033411938,-0.41101657011464,-0.46777433221067
"GOBP_ALCOHOL_CATABOLIC_PROCESS",-0.265243097375698,-0.000446298316758881,-0.055880209817763,-0.187480370485877,-0.163608067462177,-0.247732706124546
"GOBP_ALCOHOL_BIOSYNTHETIC_PROCESS",-0.26394069380027,0.0164566722239775,-0.0968808515978857,0.0318314179278936,-0.154489352308358,-0.170641754736432
"GOBP_POLYOL_BIOSYNTHETIC_PROCESS",-0.200468649902693,-0.0842264596105693,-0.199303451956666,-0.154805134386777,-0.342384390449373,-0.0839726600261169
"GOBP_POLYOL_CATABOLIC_PROCESS",-0.386736094045611,0.304016257684383,0.176272462778288,0.119371244130543,0.164091678474318,-0.179224096024187
"GOBP_ALDEHYDE_BIOSYNTHETIC_PROCESS",-0.214677068441908,-0.182866545515872,-0.293893936039485,-0.036489056313229,0.0365045135575986,0.229291957129095
"GOBP_ALDEHYDE_CATABOLIC_PROCESS",-0.480387740986833,-0.342819248074292,-0.615755087267499,0.0122730942653591,-0.07734570314814,-0.350048052928119
"GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",-0.0839356849459355,-0.308285725744546,-0.187638843391225,-0.209879394044111,-0.144274719894379,-0.142990878741281
"GOBP_REGULATION_OF_FATTY_ACID_OXIDATION",-0.0675389223109442,0.109498446745921,-0.21984660755891,-0.0977670129684873,-0.0933403840934678,-0.0710370495491351
"GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_OXIDATION",-0.110732352147241,-0.031467231579468,-0.219555466126354,-0.118631406192324,-0.240486104568255,0.00848448913622948
"GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_OXIDATION",-0.109258495673591,-0.0155600160478246,-0.299571262749663,0.0827545904807759,0.144379229821896,-0.144412544690914
"GOBP_GLUCOSE_IMPORT",0.093202907631761,0.187569252679773,0.155308618599617,-0.145951217032369,-0.084171783962162,-0.0798748627033101
"GOBP_REGULATION_OF_GLUCOSE_IMPORT",0.00999582134524676,0.25317525437084,0.223596419413265,-0.091525433974507,0.065301633561273,-0.0681396994451011
"GOBP_NEGATIVE_REGULATION_OF_GLUCOSE_IMPORT",0.33257466000904,0.368401707914583,0.294625001112738,-0.125137124862541,-0.0725549505333137,-0.072700749737085
"GOBP_POSITIVE_REGULATION_OF_GLUCOSE_IMPORT",-0.0867833754546405,0.182254384179887,0.156739564235916,-0.0998201093142128,0.177847620852272,-0.0410890158642797
"GOBP_REGULATION_OF_JNK_CASCADE",0.0493351513618172,0.111770445090639,0.00483095315264404,-0.12639442801683,0.165290493972361,-0.0399427380221178
"GOBP_NEGATIVE_REGULATION_OF_JNK_CASCADE",0.164429132508359,0.172883694703233,0.0178235351524564,-0.118512932629621,0.221350303598744,0.00786671985027632
"GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE",0.0159369959000213,0.109734787943033,0.027308917309521,-0.196423117447344,0.141976227970402,-0.102540384035119
"GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS",-0.315784663623404,-0.211947363157919,-0.237271169059846,-0.103380485751254,0.0693100926353524,-0.0462554996445189
"GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS",-0.210019218007909,0.306503908902932,0.159110617331595,-0.397154083178588,-0.169690473230241,0.131026307735008
"GOBP_DIACYLGLYCEROL_CATABOLIC_PROCESS",0.368912132764369,0.518239958922274,0.29466114010337,-0.490037651814498,-0.410833457644564,0.355500967126117
"GOBP_CDP_DIACYLGLYCEROL_METABOLIC_PROCESS",-0.0657743976272812,0.423169529128989,0.327311069438499,-0.390664856870828,0.128240788058331,-0.0431636578472424
"GOBP_AMINO_SUGAR_CATABOLIC_PROCESS",-0.399339946373536,0.0755169952315607,-0.383164516689733,-0.0679607483541078,-0.438376266774185,-0.199863617278853
"GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS",-0.362051369920249,0.535036939056219,-0.0571229828645385,0.233035138367082,0.16677734345809,-0.0954526746265971
"GOBP_MONOSACCHARIDE_BIOSYNTHETIC_PROCESS",-0.0496234110322636,0.163108478000661,-0.240567572925847,-0.0752327252689674,-0.0586936689909711,-0.178796753427258
"GOBP_MONOSACCHARIDE_CATABOLIC_PROCESS",-0.10205712295192,-0.0486042272464159,-0.20833470231568,-0.263063151743405,-0.0838250039559197,0.0519849177609548
"GOBP_RIBOSE_PHOSPHATE_BIOSYNTHETIC_PROCESS",-0.324403299374414,0.139542883656977,-0.347299852015301,-0.142120960275563,-0.133796051820339,-0.225485358970761
"GOBP_5_PHOSPHORIBOSE_1_DIPHOSPHATE_METABOLIC_PROCESS",-0.583545291145831,-0.418525959596707,-0.771978362906753,0.208088416230848,0.286702511165502,-0.0887301616657893
"GOBP_URATE_METABOLIC_PROCESS",-0.325558938463394,-0.419449640228046,-0.0447035573609393,0.180260124111444,-0.356905063608165,-0.209338346891134
"GOBP_NEGATIVE_REGULATION_OF_RECEPTOR_SIGNALING_PATHWAY_VIA_JAK_STAT",-0.0215065373381139,0.284326685709046,-0.0792901795940369,-0.062293790701047,0.353327032311693,-0.293530348413696
"GOBP_ORGANOPHOSPHATE_CATABOLIC_PROCESS",-0.273223999826687,0.202676846489696,0.0311021158724852,-0.217274751888012,0.079885763376356,-0.0965083525639824
"GOBP_L_CYSTEINE_METABOLIC_PROCESS",-0.443604177971088,-0.519536323432111,-0.304284410403441,0.387566303585985,0.182869435075813,-0.0475567682548026
"GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS",0.132209516342902,-0.137332784213592,-0.00196128538155385,-0.185964371564883,-0.316517167304667,-0.178379188159337
"GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS",-0.0197102366437857,-0.0254294592011904,-0.207180479605202,-0.149728427318063,-0.210219048132595,-0.193590190440965
"GOBP_SHORT_CHAIN_FATTY_ACID_METABOLIC_PROCESS",0.0844293729263112,-0.461642807230915,-0.401167840585968,0.0528299338106598,-0.0754779800031058,-0.447103611601474
"GOBP_NEUTRAL_LIPID_BIOSYNTHETIC_PROCESS",0.0211142766976519,0.0689054277255585,-0.0996311736009226,-0.00746405684118331,-0.267333295073419,-0.296913093453352
"GOBP_NEUTRAL_LIPID_CATABOLIC_PROCESS",-0.215223024844468,0.0591735973598456,0.264079066046096,-0.315702175517264,-0.391143827949001,-0.0621944927122444
"GOBP_MONOACYLGLYCEROL_METABOLIC_PROCESS",-0.427597013037667,0.0473375779084214,0.243371331644907,0.0150067528258812,-0.253031185116891,-0.408930724883374
"GOBP_DOLICHYL_DIPHOSPHATE_METABOLIC_PROCESS",-0.389644375938191,0.553400035523501,-0.471950306458161,-0.190468809716856,-0.186997659985878,-0.141350425611605
"GOBP_MEMBRANE_LIPID_CATABOLIC_PROCESS",-0.264218321630179,-0.113229161678328,-0.225321458788518,-0.32618949788151,-0.254460410907894,-0.288741668338673
"GOBP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS",-0.306046173608738,0.257444066216224,-0.257491108962134,-0.091781778745746,0.0716879256522736,-0.177957701872773
"GOBP_PLATELET_ACTIVATING_FACTOR_METABOLIC_PROCESS",-0.0286480602819744,0.190767451159137,0.196855757300082,-0.48923467919299,-0.260153444378361,-0.236133511583585
"GOBP_PHOSPHATIDYLCHOLINE_METABOLIC_PROCESS",-0.0947388387542429,-0.116455395865903,-0.269743964737103,-0.19865535142023,-0.0970997399082286,-0.215059265736541
"GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS",-0.122051181990168,0.240253601313508,0.0954321658180214,-0.0655176068590086,-0.00381915685874765,-0.194703235579105
"GOBP_PHOSPHATIDIC_ACID_METABOLIC_PROCESS",-0.366080431885715,0.261933705498051,0.0702481153164027,-0.178882304325037,0.110456551826724,0.0593225198734402
"GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS",-0.298518232279709,0.281876367400943,-0.04861401278793,-0.0508263597336231,0.112825846948274,-0.160158221452666
"GOBP_GLYCEROPHOSPHOLIPID_CATABOLIC_PROCESS",-0.223538965605735,0.159463821996901,0.0385967735821892,-0.0942145553736744,0.0652980090469569,-0.113945052435786
"GOBP_GLYCOSYLCERAMIDE_BIOSYNTHETIC_PROCESS",0.21103574928902,0.302205396834203,0.126375666426866,0.482791174783593,0.328477949153908,-0.271571250036283
"GOBP_GLYCOSYLCERAMIDE_CATABOLIC_PROCESS",-0.0621865567915613,0.622801295580912,0.32172706395895,-0.7463256491709,-0.592800024305731,-0.554809945727805
"GOBP_GLYCOSPHINGOLIPID_CATABOLIC_PROCESS",-0.205583921779499,0.0695074165035405,-0.00975161167577746,-0.541822393716038,-0.321686338365249,-0.504709131891206
"GOBP_GLYCEROLIPID_METABOLIC_PROCESS",-0.210200047961753,0.159722543886389,-0.0468326850633611,-0.0867296801302155,0.0118069995595068,-0.212178235768881
"GOBP_GLYOXYLATE_METABOLIC_PROCESS",-0.426827569249144,-0.0289256316772219,-0.314028047939516,-0.378551988978979,-0.464352410790053,-0.207513432785446
"GOBP_PHOSPHATIDYLINOSITOL_METABOLIC_PROCESS",-0.297423241974732,0.362166127177932,-0.0132008538552269,0.00188316380523543,0.0910263815642069,-0.180207050437226
"GOBP_S_ADENOSYLMETHIONINE_METABOLIC_PROCESS",-0.411522745062617,0.190909897473227,-0.331704561570083,0.212118559876701,0.247827238935643,0.236813434649345
"GOBP_PROTOPORPHYRINOGEN_IX_METABOLIC_PROCESS",-0.648417588537209,0.643383606756625,-0.285001172222821,0.119622003453646,0.312842742911211,-0.331535462721249
"GOBP_GLYCEROLIPID_CATABOLIC_PROCESS",-0.190005071904036,0.0918302105840175,0.111845426380486,-0.208187609935977,-0.1996879263658,-0.0984611615265782
"GOBP_SPHINGOSINE_BIOSYNTHETIC_PROCESS",-0.292867977337299,0.192353162249228,-0.155063349108424,-0.168408312723445,-0.11617949088606,-0.141755625902118
"GOBP_CERAMIDE_BIOSYNTHETIC_PROCESS",-0.144787017766881,0.236066006210911,-0.122168603737505,-0.171872586457443,-0.0693071483039347,-0.29722957690771
"GOBP_CERAMIDE_CATABOLIC_PROCESS",-0.104567657814956,0.109461765199031,0.149155861506268,-0.446924143268604,-0.333565579949659,-0.370443145113624
"GOBP_SPHINGOID_METABOLIC_PROCESS",-0.274267165906291,0.069538949879641,-0.22071814776944,-0.286040577489943,-0.191475952819607,-0.235393730537458
"GOBP_PHOTORECEPTOR_CELL_DIFFERENTIATION",-0.051157112462862,-0.309245050915203,-0.309859152246396,0.0704316759942606,-0.167414224003151,0.215731283767252
"GOBP_NEGATIVE_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION",0.763756821751828,-0.433856011013722,-0.582250899080257,0.541889720096549,0.19878725471599,0.500202619449934
"GOBP_SALIVA_SECRETION",0.37235902592126,-0.250107350087749,0.398963513638565,-0.0449961530233752,-0.546677672153545,0.489474704961971
